success;data.pageName;data.createTime;data.importTime;data.message;data.link;data.attachmentPreviewPicture;data.attachmentType;data.userName;data.originalPost
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:00;24/03/2021 18:19;Excelente;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728628751172368;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:01;24/03/2021 18:19;👍;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728629457838964;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:01;24/03/2021 18:19;👌;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728629621172281;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:02;24/03/2021 18:19;👌🏼;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728629804505596;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:02;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728629881172255;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:02;24/03/2021 18:19;👏🏻;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728629951172248;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:02;24/03/2021 18:19;👍🏼;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728630011172242;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:02;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728630021172241;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:02;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728630064505570;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:02;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728630107838899;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:02;24/03/2021 18:19;👍🏼;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728630114505565;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:02;24/03/2021 18:19;👋;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728630191172224;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:02;24/03/2021 18:19;Buenas tardes.;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728630204505556;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:02;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728630211172222;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:03;24/03/2021 18:19;👍🏾;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728630424505534;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:03;24/03/2021 18:19;Exelente 👍;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728630467838863;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:03;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728630474505529;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:03;24/03/2021 18:19;Buenas tardes  a todos;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728630537838856;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:03;24/03/2021 18:19;.;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728630547838855;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:03;24/03/2021 18:19;👌🏽;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728630551172188;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:03;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728630661172177;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:03;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728630834505493;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:03;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728630851172158;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:04;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728630917838818;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:04;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728630977838812;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:04;24/03/2021 18:19;Muchas gracias por esta edición de lujo.;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728631031172140;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:04;24/03/2021 18:19;#Lecturacritica;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728631084505468;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:04;24/03/2021 18:19;Buenas  tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728631101172133;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:04;24/03/2021 18:19;👏;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728631177838792;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:04;24/03/2021 18:19;No tiene volumem;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728631197838790;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:05;24/03/2021 18:19;Buenas tardes, no se escucha.;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728631471172096;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:05;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728631657838744;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:05;24/03/2021 18:19;A que horas comienza el evento;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728631721172071;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:06;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728631947838715;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:06;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728632431172000;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:07;24/03/2021 18:19;Buenas tardes profe.;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728632884505288;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:07;24/03/2021 18:19;Buenas tardes.;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728632977838612;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:07;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728633017838608;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:07;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728633081171935;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:07;24/03/2021 18:19;Buena tarde.;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728633087838601;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:07;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728633171171926;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:08;24/03/2021 18:19;Muy buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728633304505246;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:08;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728633687838541;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:09;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728633797838530;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:09;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728633964505180;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:09;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728634247838485;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:09;24/03/2021 18:19;Buenas tardes 🌞;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728634331171810;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:09;24/03/2021 18:19;Saludes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728634394505137;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:09;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728634421171801;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:10;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728634681171775;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:10;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728634684505108;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:10;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728634864505090;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:10;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728634884505088;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:10;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728635077838402;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:11;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728635151171728;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:11;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728635361171707;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:11;24/03/2021 18:19;Buenas tardes.;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728635531171690;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:11;24/03/2021 18:19;Buenas tardes saludos a todos y en especial al profesor José José Hipólito Palomo Zurique por compartirme esta invitación.;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728635571171686;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:14;24/03/2021 18:19;Muy buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728637114504865;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:15;24/03/2021 18:19;Buenas!;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728637757838134;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:15;24/03/2021 18:19;Buenas tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728638084504768;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:15;24/03/2021 18:19;Exelente evento, que vivan las humanidades. 👏👏👏;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728638104504766;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:17;24/03/2021 18:19;Muy buenas  tardes,  un gusto  estar con todos ustedes.;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728639171171326;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:18;24/03/2021 18:19;Muy buen poema;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728639721171271;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:19;24/03/2021 18:19;👀;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728640121171231;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:19;24/03/2021 18:19;excelente poema, me llego al alma <3;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728640264504550;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:19;24/03/2021 18:19;👍;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728640387837871;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:21;24/03/2021 18:19;Me gustó;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728641371171106;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:21;24/03/2021 18:19;Buenas tardes. Gracias por sus comentarios.;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728641381171105;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:22;24/03/2021 18:19;Profesora una pregunta porque usted decidió escoger la poesía en su vida que la motivo para tan importante papel;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728641817837728;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:22;24/03/2021 18:19;Como siempre romántico y sutil 👏;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728641827837727;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:22;24/03/2021 18:19;Saludos desde Ipiales a nuestras compañeras: Angélica María Sierra y Carmen Victoria Muñoz.;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728642011171042;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:22;24/03/2021 18:19;excelente SEÑORA CARMEN;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728642064504370;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:22;24/03/2021 18:19;Carmen Xexi, ¡Felicitación ! 🌟🤗🍁;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728642237837686;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:23;24/03/2021 18:19;Felicitaciones Carnen Ceci nuestra poetiza 👏👏👏;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728642791170964;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:24;24/03/2021 18:19;Excelente poema;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728644014504175;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:27;24/03/2021 18:19;Grácil poema de la señora Carmen de Chinú, Los ecos del río.;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728646061170637;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:27;24/03/2021 18:19;Muy buenos poemas, felicitaciones 👏;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728646167837293;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:27;24/03/2021 18:19;Excelentes poemas. 👏;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728646391170604;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:27;24/03/2021 18:19;Excelentes poemas 💫;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728646401170603;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:28;24/03/2021 18:19;Excelente👏;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728646441170599;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:28;24/03/2021 18:19;Wow Sra Catalina, que poemas tan lindos, profundos, y como los lee usted, es algo maravilloso. ❤;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728646584503918;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:28;24/03/2021 18:19;gracias,excelentes poemas;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728646687837241;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:28;24/03/2021 18:19;Muy lindos los poemas.😊👏🏻;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728646811170562;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:28;24/03/2021 18:19;Excelentes poemas, muy bien redactados 👍🏼;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728646907837219;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:29;24/03/2021 18:19;Excelente la producción poética cuando muere la tarde.;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728646994503877;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:29;24/03/2021 18:19;Excelentes poemas;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728647187837191;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:29;24/03/2021 18:19;los poemas estan fantasticos, tienen una letra muy significativa y profunda.;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728647291170514;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:29;24/03/2021 18:19;Poemas muy profundos y sentidos, muchas gracias por compartirlos, es un placer escucharlos.👏;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728647294503847;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:29;24/03/2021 18:19;Excelentes poemas;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728647301170513;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:30;24/03/2021 18:19;Felicitaciones. Leer poemas es resucitar la vida;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728647657837144;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:30;24/03/2021 18:19;Excelentes Poemas Muchas Felicitaciones;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728648307837079;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:31;24/03/2021 18:19;Poemas que inspiran, excelente;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728648571170386;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:31;24/03/2021 18:19;Excelente👏;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728648587837051;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
True;Universidad Del Sinú - Monteria YT Unisinu;4/03/2021 3:31;24/03/2021 18:19;Buenas  tardes;https://www.facebook.com/1420157294936728/posts/728571277844782?comment_id=728648607837049;;;;Lanzamiento y lectura de poemas - Universidad del Sinú - Elías Bechara Zainúm   #EnVivo
